0,5.741673343597176
1,20.280491113298982
2,44.38985237450991
3,12.873667536827194
4,84.19363412403507
5,20.034242625033283
6,7.456361055258453
7,38.485436251941195
8,16.1846847944345
9,57.673773737832775
10,44.27704379220885
11,29.328666791829704
12,0.827795255561814
13,7.190663842957312
14,34.77887338471387
15,74.71911130468509
16,36.56772560691777
17,14.752149577057194
18,64.6450827988891
19,54.204619156843705
20,19.882134246534523
21,80.84702710954569
22,37.87947866394023
23,65.21832298092365
24,34.768338851300975
25,86.30638306213145
26,15.808609797817642
27,7.614774546395697
28,35.30157186800791
29,53.76716070041964
30,11.22358624232691
31,15.338672223420946
32,36.53871728396525
33,49.91606577297516
34,62.16407475891552
35,34.557838754800784
36,32.65491059825012
37,63.24589909190986
38,46.27285726664557
39,22.299149628378945
40,55.43856565428204
41,37.07587395558206
42,73.7000610724475
43,79.95812937938004
44,71.13375669237986
45,98.23205038510103
46,14.21195362619172
47,42.01000313500144
48,89.10710381168626
49,98.05353692970357
50,72.46002204801847
51,11.831942278743025
52,21.929623412929555
53,74.2846266457775
54,24.291767890192816
55,73.75339365419468
56,93.20229291763995
57,49.93260935522644
58,66.53551767209656
59,13.283267821191702
60,36.817314303557005
61,8.315451176484757
62,12.867222036966886
63,45.91995274575152
64,69.33541661352815
65,22.29318391146522
66,89.16810964526847
67,89.0319801595535
68,45.77273940483757
69,70.07124965886939
70,43.207764870095964
71,11.00437917763626
72,28.32917171979974
73,39.983669395190134
74,85.53800454762114
75,57.177615690699966
76,7.453293841739894
77,12.308396551982447
78,21.1587177609171
79,83.06319071189134
80,15.12733996769169
81,7.436759615740362
82,14.817611349093962
83,21.901882562510234
84,61.36888239131716
85,6.613397607677007
86,56.731560614634326
87,75.83775677491217
88,6.684219925765578
89,83.98271287763697
90,60.068096407672854
91,47.81300174031651
92,55.5717634186429
93,36.8222433809401
94,26.701293543251182
95,24.7457469830626
96,19.16191371939493
97,64.61307562468394
98,63.55710291732882
99,81.6350311813456
100,48.69331888632315
101,26.991776436108495
102,18.289027982446093
103,0.9441040450421823
104,85.7635873557289
105,5.647970781029821
106,30.075709752933555
107,91.94528480506446
108,10.155853045097851
109,5.876182539892505
110,59.00787940565518
111,50.666678247151566
112,91.53086556243856
113,59.760067226842786
114,65.83281381038992
115,22.66296130009906
116,67.38758090010228
117,34.86173438605441
118,62.75033101870402
119,18.03965066931903
120,76.43344344492631
121,9.808371060639566
122,45.50500259357134
123,80.99212500301485
